SEQ,접수일,접수시각,장기서비스여부,최초서비스일,전체회차,현재회차,서비스일자,서비스시작시간,서비스종료시간,기존고객여부,결재형태,서비스주소,주거형태,평수,고객가입일,반려동물,부재중여부,우선청소,쿠폰사용여부,매니저생년월일,매니저성별,매니저사용휴대폰,매니저이동방법,근무가능지역,CS교육이수여부,청소교육이수여부,부재중서비스가능여부,추천인여부
T43466,2019-07-11,,1,2019-07-18,10,8,2019-09-05,9:00:00,13:00:00,1,신용카드,충남 천안시,일반주택,,2019-04-30,,,,0,1969,0,안드로이드,대중교통,천안/아산,0,0,1,0
T36030,2021-07-29,10:19:35,1,2021-08-04,4,3,2021-08-18,9:00:00,13:00:00,1,신용카드,충남 천안시,일반주택,30평대,2019-09-11,없음,0,화장실,0,1969,0,안드로이드,대중교통,천안/아산,0,0,0,0
T33688,2019-07-11,,1,2019-07-18,10,5,2019-08-16,9:00:00,13:00:00,1,신용카드,충남 천안시,일반주택,,2019-04-30,,,,0,1968,0,,대중교통,천안/아산,,,0,0
T49204,2019-07-23,,1,2019-07-31,4,2,2019-08-07,14:00:00,18:00:00,0,신용카드,충남 천안시,일반주택,,2019-07-31,없음,,,0,1962,0,안드로이드,대중교통,서울,1,1,1,0
T31009,2019-09-09,,0,2019-09-11,1,1,2019-09-11,9:00:00,13:00:00,1,신용카드,충남 천안시,일반주택,,2019-07-10,없음,,,0,1969,0,안드로이드,대중교통,천안/아산,0,0,1,0
T42143,2021-08-27,14:26:27,1,2021-09-03,9,8,2021-10-22,9:00:00,13:00:00,1,신용카드,충남 아산시,일반주택,20평대,2021-04-02,없음,1,,0,1974,0,안드로이드,자차,천안/아산,1,1,1,0
T53682,2020-10-29,,1,2020-11-05,4,3,2020-11-19,14:00:00,16:00:00,1,신용카드,부산 해운대구,오피스텔/원룸,10평대,2020-06-22,없음,0,화장실,0,1970,0,안드로이드,대중교통,천안/아산,0,0,0,0
T36130,2021-10-21,16:03:12,0,2021-10-23,1,1,2021-10-23,9:00:00,11:00:00,1,가상계좌,부산 금정구,오피스텔/원룸,10평대,,없음,1,거실,0,1957,0,기타,자차,부산,0,0,1,0
T54814,2020-10-29,,1,2020-11-05,4,3,2020-11-19,14:00:00,16:00:00,1,신용카드,부산 해운대구,오피스텔/원룸,10평대,2020-06-22,없음,0,화장실,0,1960,0,ios,대중교통,부산,1,1,1,0
T47901,2020-11-26,,1,2020-11-30,4,2,2020-12-02,9:00:00,11:00:00,1,신용카드,부산 해운대구,오피스텔/원룸,10평대,2020-06-22,없음,0,화장실,0,1959,0,안드로이드,자차,천안/아산,0,1,1,0
T53255,2020-11-26,,1,2020-11-30,4,2,2020-12-02,9:00:00,11:00:00,1,신용카드,부산 해운대구,오피스텔/원룸,10평대,2020-06-22,없음,0,화장실,0,1971,0,안드로이드,대중교통,천안/아산,0,0,1,0
T37039,2020-10-29,,1,2020-11-05,4,4,2020-11-25,14:00:00,16:00:00,1,신용카드,부산 해운대구,오피스텔/원룸,10평대,2020-06-22,없음,0,화장실,0,1964,0,안드로이드,대중교통,원주/춘천,0,0,1,0
T36526,2020-10-29,,1,2020-11-05,4,1,2020-11-05,14:00:00,16:00:00,1,신용카드,부산 해운대구,오피스텔/원룸,10평대,2020-06-22,없음,0,화장실,0,1979,0,안드로이드,대중교통,부산,0,0,1,0
T32237,2020-10-29,,1,2020-11-05,4,3,2020-11-19,14:00:00,16:00:00,1,신용카드,부산 해운대구,오피스텔/원룸,10평대,2020-06-22,없음,0,화장실,0,1973,0,안드로이드,대중교통,부산,1,1,1,0
T55769,2020-10-29,,1,2020-11-05,4,2,2020-11-12,14:00:00,16:00:00,1,신용카드,부산 해운대구,오피스텔/원룸,10평대,2020-06-22,없음,0,화장실,0,1957,0,기타,자차,부산,0,0,1,0
T52490,2020-11-26,,1,2020-11-30,4,1,2020-11-30,9:00:00,11:00:00,1,신용카드,부산 해운대구,오피스텔/원룸,10평대,2020-06-22,없음,0,화장실,0,1957,0,기타,자차,부산,0,0,1,0
T55287,2020-10-29,,1,2020-11-05,4,3,2020-11-19,14:00:00,16:00:00,1,신용카드,부산 해운대구,오피스텔/원룸,10평대,2020-06-22,없음,0,화장실,0,1969,0,안드로이드,대중교통,천안/아산,0,0,1,0
T42589,2020-10-29,,1,2020-11-05,4,4,2020-11-25,14:00:00,16:00:00,1,신용카드,부산 해운대구,오피스텔/원룸,10평대,2020-06-22,없음,0,화장실,0,1961,0,안드로이드,대중교통,천안/아산,0,0,1,0
T54962,2020-10-29,,1,2020-11-05,4,1,2020-11-05,14:00:00,16:00:00,1,신용카드,부산 해운대구,오피스텔/원룸,10평대,2020-06-22,없음,0,화장실,0,1971,0,안드로이드,대중교통,서울,0,0,1,0
T42690,2021-10-12,10:38:41,0,2021-10-13,1,1,2021-10-13,14:00:00,18:00:00,0,무통장입금,부산 사상구,오피스텔/원룸,10평대,,없음,0,방,0,1963,0,안드로이드,자차,부산,1,1,1,0
T33271,2019-11-21,,1,2019-11-25,10,4,2019-12-05,9:00:00,13:00:00,1,신용카드,충남 천안시,일반주택,,2019-07-17,없음,,,1,1983,0,ios,대중교통,기타,0,1,1,0
T53403,2019-06-10,,1,2019-06-17,4,3,2019-07-01,9:00:00,13:00:00,1,신용카드,충남 아산시,일반주택,,2019-04-18,,,,0,1969,0,안드로이드,대중교통,천안/아산,0,0,1,0
T53616,2020-12-07,,1,2020-12-14,4,1,2020-12-14,14:00:00,18:00:00,1,신용카드,충남 천안시,일반주택,30평대,2020-06-22,없음,0,,0,1969,0,안드로이드,대중교통,천안/아산,0,0,0,0
T31549,2019-08-20,,0,2019-08-23,1,1,2019-08-23,14:00:00,18:00:00,0,신용카드,충남 아산시,일반주택,,2019-08-23,없음,,,0,1969,0,안드로이드,대중교통,천안/아산,0,0,1,0
T38571,2020-11-26,,1,2020-11-30,8,4,2020-12-11,9:00:00,13:00:00,1,신용카드,충남 천안시,일반주택,40평대이상,2020-03-25,개,0,주방,0,1969,0,안드로이드,대중교통,천안/아산,0,0,1,0
T41744,2020-02-24,,1,2020-05-04,9,4,2020-05-15,9:00:00,13:00:00,0,무통장입금,충남 천안시,일반주택,,2020-05-04,없음,,,1,1956,0,안드로이드,대중교통,서울,0,0,1,0
T46608,2019-07-26,,1,2019-08-01,4,1,2019-08-01,14:00:00,18:00:00,0,신용카드,충남 천안시,일반주택,,2019-08-01,없음,,,0,1970,0,안드로이드,대중교통,서울,0,0,1,0
T44697,2021-09-08,13:18:05,1,2021-09-15,4,1,2021-09-15,9:00:00,13:00:00,1,신용카드,충남 천안시,일반주택,30평대,2019-09-11,없음,0,화장실,0,1964,0,안드로이드,대중교통,천안/아산,0,0,1,0
T55817,2019-09-09,,1,2019-09-10,4,4,2019-10-01,9:00:00,13:00:00,1,무통장입금,충남 천안시,일반주택,,2019-08-06,없음,,,0,1959,0,안드로이드,자차,천안/아산,0,1,1,0
T51537,2019-06-28,,1,2019-07-02,4,4,2019-07-23,9:00:00,13:00:00,1,신용카드,충남 아산시,일반주택,,2019-06-28,,,,0,1971,0,안드로이드,대중교통,천안/아산,0,0,1,0
T45811,2019-08-23,,1,2019-09-06,4,2,2019-09-20,15:00:00,19:00:00,1,신용카드,충남 천안시,일반주택,,2019-05-03,없음,,,0,1959,0,안드로이드,자차,천안/아산,0,1,1,0
T30066,2019-09-04,,1,2019-09-18,4,1,2019-09-18,9:00:00,13:00:00,1,가상계좌,충남 천안시,일반주택,,2019-09-04,없음,,,0,1970,0,안드로이드,자차,천안/아산,0,0,1,0
T53396,2021-07-27,,1,2021-07-30,4,3,2021-08-06,9:00:00,13:00:00,1,신용카드,충남 천안시,일반주택,40평대이상,2021-07-30,없음,0,주방,0,1968,0,,대중교통,천안/아산,,,0,0
T53048,2021-10-26,14:52:24,0,2021-11-04,1,1,2021-11-04,14:00:00,19:00:00,1,신용카드,충남 천안시,일반주택,30평대,2020-08-15,없음,0,주방,0,1971,0,안드로이드,대중교통,천안/아산,1,1,1,0
T49043,2020-01-02,,1,2020-02-05,4,3,2020-02-19,16:00:00,19:00:00,1,신용카드,충남 천안시,오피스텔/원룸,,2019-06-12,없음,,,0,1966,0,기타,대중교통,광주,0,0,1,0
T35501,2021-01-06,,1,2021-01-13,4,1,2021-01-13,9:00:00,13:00:00,1,신용카드,충남 아산시,오피스텔/원룸,40평대이상,2020-08-05,없음,0,화장실,0,1984,0,안드로이드,대중교통,천안/아산,0,0,1,0
T40453,2021-07-28,15:04:33,1,2021-07-30,4,3,2021-08-12,9:00:00,13:00:00,1,신용카드,충남 천안시,오피스텔/원룸,20평대,2019-07-31,없음,1,주방,0,1969,0,안드로이드,대중교통,기타,0,0,1,0
T42921,2021-08-20,,1,2021-08-27,4,1,2021-08-27,9:00:00,13:00:00,1,무통장입금,충남 천안시,오피스텔/원룸,20평대,2019-07-31,없음,1,주방,0,1970,0,안드로이드,대중교통,천안/아산,0,0,0,0
T35424,2019-08-19,,1,2019-09-05,9,3,2019-09-19,16:00:00,19:00:00,1,신용카드,충남 천안시,오피스텔/원룸,,2019-06-12,없음,,,0,1964,0,기타,자차,천안/아산,0,0,0,0
T48473,2019-07-18,,1,2019-07-25,10,8,2019-09-12,9:00:00,12:00:00,1,무통장입금,충남 천안시,오피스텔/원룸,,2019-05-02,없음,,,0,1971,0,안드로이드,대중교통,서울,0,0,1,0
T34924,2021-04-08,,1,2021-04-15,4,2,2021-04-22,9:00:00,13:00:00,1,신용카드,충남 천안시,오피스텔/원룸,40평대이상,2021-02-18,고양이,1,,0,1970,0,안드로이드,대중교통,천안/아산,0,0,0,0
T40354,2021-07-28,15:04:33,1,2021-07-30,4,3,2021-08-12,9:00:00,13:00:00,1,신용카드,충남 천안시,오피스텔/원룸,20평대,2019-07-31,없음,1,주방,0,1963,0,안드로이드,대중교통,천안/아산,0,0,0,0
T36656,2020-07-29,,1,2020-08-05,4,2,2020-08-12,9:00:00,13:00:00,1,신용카드,충남 아산시,오피스텔/원룸,40평대이상,2020-08-05,없음,0,화장실,1,1979,0,안드로이드,대중교통,서울,1,1,1,0
T45697,2019-08-19,,1,2019-09-04,9,4,2019-09-25,16:00:00,19:00:00,1,신용카드,충남 천안시,오피스텔/원룸,,2019-06-12,없음,,,0,1969,0,안드로이드,대중교통,천안/아산,0,0,1,0
T55694,2019-06-20,,1,2019-06-27,4,1,2019-06-27,9:00:00,12:00:00,1,무통장입금,충남 천안시,오피스텔/원룸,,2019-05-02,,,,0,1966,0,안드로이드,대중교통,천안/아산,0,0,1,0
T42074,2019-07-09,,1,2019-07-12,4,3,2019-07-25,10:00:00,12:00:00,1,무통장입금,충남 천안시,오피스텔/원룸,,2019-05-16,,,,0,1976,0,,자차,천안/아산,,,1,0
T34372,2021-08-31,,1,2021-09-06,4,1,2021-09-06,9:00:00,13:00:00,1,신용카드,충남 천안시,일반주택,40평대이상,2020-10-19,개,0,주방,0,1958,0,안드로이드,자차,기타,0,1,1,0
T46143,2019-07-27,,1,2019-08-12,4,4,2019-09-02,9:00:00,13:00:00,1,신용카드,충남 아산시,일반주택,,2019-07-08,없음,,,0,1964,0,기타,자차,천안/아산,0,0,0,0
T39359,2019-06-28,,1,2019-07-05,4,3,2019-07-19,9:00:00,13:00:00,1,신용카드,충남 아산시,일반주택,,2019-06-28,,,,0,1970,0,안드로이드,자차,천안/아산,0,0,1,0
T52202,2019-06-25,,1,2019-06-26,4,2,2019-07-03,9:00:00,13:00:00,1,신용카드,충남 천안시,일반주택,,2019-05-30,,,,0,1974,0,안드로이드,자차,원주/춘천,0,0,1,0
T38260,2020-05-07,,1,2020-05-13,7,1,2020-05-13,9:00:00,13:00:00,1,신용카드,충남 아산시,일반주택,40평대이상,2019-06-12,없음,0,방,0,1970,0,안드로이드,대중교통,천안/아산,0,0,0,0
T32565,2020-07-25,,1,2020-07-30,4,3,2020-09-24,9:00:00,13:00:00,1,신용카드,충남 천안시,일반주택,30평대,2020-06-23,없음,1,,1,1969,0,안드로이드,대중교통,기타,0,0,1,0
T47530,2020-06-04,,1,2020-07-13,4,1,2020-07-13,14:00:00,16:00:00,1,가상계좌,서울 용산구,오피스텔/원룸,30평대,2020-04-09,없음,0,,0,1971,0,안드로이드,대중교통,서울,0,0,1,0
T45438,2021-04-05,10:12:00,1,2021-04-08,4,4,2021-04-29,9:00:00,13:00:00,0,신용카드,서울 동작구,오피스텔/원룸,20평대,2021-04-22,없음,1,베란다,0,1964,0,기타,자차,천안/아산,0,0,0,0
T44589,2021-06-15,6:19:35,0,2021-06-17,1,1,2021-06-17,9:00:00,12:00:00,1,신용카드,서울 용산구,오피스텔/원룸,10평대,2021-06-17,개,1,주방,0,1968,0,ios,대중교통,서울,1,1,1,0
T43848,2020-11-02,,1,2020-11-16,4,2,2020-11-23,14:00:00,16:00:00,1,무통장입금,서울 용산구,오피스텔/원룸,30평대,2020-04-09,없음,0,,0,1970,0,안드로이드,대중교통,천안/아산,0,0,0,0
T42148,2021-07-30,,1,2021-08-06,8,6,2021-09-10,14:00:00,16:00:00,1,신용카드,서울 용산구,오피스텔/원룸,10평대,2021-06-25,없음,1,주방,0,1970,0,안드로이드,대중교통,서울,0,0,1,0
T44065,2020-12-08,,1,2020-12-16,4,2,2020-12-23,12:00:00,14:00:00,1,신용카드,서울 중랑구,오피스텔/원룸,10평대,2020-11-16,없음,0,화장실,0,1967,0,안드로이드,대중교통,서울,1,1,1,0
T50269,2021-10-12,16:08:33,0,2021-10-17,1,1,2021-10-17,14:00:00,16:00:00,1,신용카드,서울 구로구,오피스텔/원룸,10평대,,없음,0,방,0,1955,0,안드로이드,대중교통,기타,1,1,1,0
T35256,2020-10-01,,1,2020-10-22,4,1,2020-10-22,9:00:00,13:00:00,1,신용카드,충남 천안시,오피스텔/원룸,40평대이상,2020-05-26,고양이,1,,1,1966,0,안드로이드,대중교통,기타,1,1,1,0
T33984,2020-05-24,,1,2020-06-02,5,4,2020-06-23,9:00:00,13:00:00,0,신용카드,충남 천안시,오피스텔/원룸,30평대,2020-06-02,없음,0,주방,0,1980,0,안드로이드,대중교통,수도권,0,0,0,0
T50689,2019-10-09,,0,2019-10-11,1,1,2019-10-11,14:00:00,18:00:00,0,신용카드,충남 천안시,오피스텔/원룸,,2019-10-11,없음,,,0,1967,0,,대중교통,천안/아산,,,1,0
T37638,2019-07-19,,1,2019-07-26,4,3,2019-08-16,14:00:00,17:00:00,1,무통장입금,충남 천안시,오피스텔/원룸,,2019-04-27,없음,,,0,1971,0,안드로이드,대중교통,천안/아산,0,0,1,0
T44100,2019-09-05,,1,2019-09-19,4,2,2019-09-26,11:00:00,13:00:00,1,무통장입금,충남 천안시,오피스텔/원룸,,2019-04-19,없음,,,0,1966,0,기타,대중교통,광주,0,0,1,0
T34457,2020-12-09,,1,2020-12-16,4,1,2020-12-16,9:00:00,13:00:00,1,신용카드,충남 아산시,오피스텔/원룸,40평대이상,2020-08-05,없음,0,화장실,0,1971,0,안드로이드,대중교통,천안/아산,0,0,1,0
T38759,2020-10-09,,0,2020-10-15,1,1,2020-10-15,16:00:00,19:00:00,1,신용카드,충남 천안시,오피스텔/원룸,10평대,2020-10-15,없음,1,방,0,1958,0,안드로이드,대중교통,천안/아산,0,0,1,0
T38756,2021-01-06,,1,2021-01-13,4,1,2021-01-13,9:00:00,13:00:00,1,신용카드,충남 아산시,오피스텔/원룸,40평대이상,2020-08-05,없음,0,화장실,0,1966,0,안드로이드,대중교통,기타,1,1,1,0
T57091,2019-07-18,,1,2019-07-25,10,2,2019-08-01,9:00:00,12:00:00,1,무통장입금,충남 천안시,오피스텔/원룸,,2019-05-02,없음,,,0,1983,0,안드로이드,대중교통,천안/아산,1,1,1,0
T51636,2020-10-26,,1,2020-10-30,7,3,2020-11-06,9:00:00,13:00:00,1,신용카드,충남 천안시,오피스텔/원룸,40평대이상,2020-10-14,없음,0,,0,1964,0,기타,자차,천안/아산,0,0,0,0
T40637,2021-07-02,,1,2021-07-07,3,1,2021-07-07,14:00:00,16:00:00,1,무통장입금,충남 천안시,오피스텔/원룸,20평대,2021-04-07,없음,0,주방,0,1969,0,안드로이드,대중교통,천안/아산,0,0,1,0
T34114,2019-06-20,,1,2019-06-27,4,1,2019-06-27,9:00:00,12:00:00,1,무통장입금,충남 천안시,오피스텔/원룸,,2019-05-02,,,,0,1976,0,,자차,천안/아산,,,1,0
T56304,2019-05-24,,1,2019-05-31,4,2,2019-06-07,10:00:00,13:00:00,1,무통장입금,충남 천안시,오피스텔/원룸,,2019-04-27,,,,0,1971,0,안드로이드,대중교통,천안/아산,1,1,1,0
T55792,2021-10-07,20:17:23,0,2021-10-12,1,1,2021-10-12,9:00:00,13:00:00,1,신용카드,충남 아산시,오피스텔/원룸,10평대,,개,1,방,0,1974,0,안드로이드,자차,천안/아산,1,1,1,0
T48147,2020-11-09,,1,2020-11-09,4,3,2020-11-23,9:00:00,13:00:00,1,무통장입금,서울 강서구,일반주택,30평대,2020-02-06,없음,0,방,0,1956,0,안드로이드,대중교통,서울,0,0,1,0
T56143,2019-10-15,,0,2019-10-18,1,1,2019-10-18,14:00:00,18:00:00,1,신용카드,서울 강남구,일반주택,,2019-10-15,기타,,,0,1969,0,안드로이드,대중교통,천안/아산,0,0,1,0
T53913,2019-09-11,,0,2019-09-16,1,1,2019-09-16,14:00:00,18:00:00,0,신용카드,서울 마포구,일반주택,,2019-09-16,기타,,,0,1966,0,기타,대중교통,광주,0,0,1,0
T42640,2020-11-12,,1,2020-11-21,4,1,2020-11-21,10:00:00,14:00:00,1,신용카드,서울 동작구,일반주택,20평대,2019-05-03,없음,0,방,0,1984,0,안드로이드,대중교통,천안/아산,0,0,1,0
T33207,2019-10-10,,1,2019-10-14,4,4,2019-10-24,9:00:00,18:00:00,1,가상계좌,서울 강남구,일반주택,,2019-09-30,없음,,,0,1964,0,안드로이드,대중교통,천안/아산,0,0,1,0
T41030,2021-01-05,,1,2021-01-12,4,2,2021-01-19,9:00:00,13:00:00,1,신용카드,서울 용산구,일반주택,20평대,2020-06-24,개,1,방,0,1966,0,안드로이드,대중교통,기타,1,1,1,0
T52707,2021-07-28,,1,2021-08-03,4,3,2021-08-17,9:00:00,13:00:00,1,신용카드,서울 강서구,일반주택,40평대이상,2021-08-17,없음,0,화장실,0,1979,0,안드로이드,대중교통,수도권,0,0,1,0
T53327,2020-03-06,,1,2020-03-20,4,1,2020-03-20,14:00:00,18:00:00,1,가상계좌,서울 금천구,일반주택,,2020-02-14,없음,,,1,1957,0,기타,자차,부산,0,0,1,0
T42883,2020-05-11,,1,2020-05-15,4,1,2020-05-15,8:00:00,12:00:00,1,무통장입금,서울 강남구,일반주택,40평대이상,2020-05-15,없음,0,,0,1969,0,안드로이드,대중교통,기타,0,0,1,0
T39948,2021-10-28,17:48:20,0,2021-10-30,1,1,2021-10-30,9:00:00,13:00:00,1,신용카드,서울 동대문구,일반주택,20평대,,개,0,,0,1962,0,안드로이드,대중교통,서울,1,1,1,0
T57575,2019-05-08,,1,2019-05-15,4,3,2019-05-29,10:00:00,14:00:00,1,신용카드,충남 천안시,일반주택,,2019-04-11,,,,0,1983,0,ios,대중교통,기타,0,1,1,0
T33994,2020-06-18,,0,2020-06-19,1,1,2020-06-19,9:00:00,13:00:00,1,신용카드,충남 천안시,일반주택,40평대이상,2020-03-25,개,0,주방,0,1976,0,,자차,천안/아산,,,1,0
T54656,2021-07-22,,1,2021-07-28,4,3,2021-08-18,14:00:00,18:00:00,1,신용카드,충남 천안시,일반주택,40평대이상,2021-07-28,개,1,거실,0,1970,0,안드로이드,대중교통,천안/아산,0,0,0,0
T48595,2021-08-30,,1,2021-09-02,30,1,2021-09-02,9:00:00,13:00:00,1,신용카드,충남 천안시,일반주택,40평대이상,2021-06-23,없음,1,주방,0,1968,0,안드로이드,대중교통,서울,1,1,1,0
T45138,2020-10-05,,1,2020-10-08,4,3,2020-10-22,9:00:00,13:00:00,1,신용카드,충남 천안시,일반주택,20평대,2020-01-16,개,1,주방,0,1967,0,안드로이드,자차,천안/아산,1,1,1,0
T37046,2020-12-03,,0,2020-12-04,1,1,2020-12-04,9:00:00,13:00:00,0,신용카드,충남 천안시,일반주택,40평대이상,2020-12-04,개,0,화장실,0,1974,0,안드로이드,자차,천안/아산,1,1,1,0
T41162,2019-12-26,,1,2020-01-02,4,1,2020-01-02,9:00:00,13:00:00,1,가상계좌,충남 천안시,일반주택,,2019-08-08,기타,,,1,1971,0,안드로이드,대중교통,천안/아산,0,0,1,0
T55449,2020-09-04,,1,2020-09-11,4,1,2020-09-11,9:00:00,13:00:00,1,신용카드,경기 평택시,일반주택,30평대,2020-09-11,없음,1,,0,1966,0,기타,대중교통,광주,0,0,1,0
T31452,2021-06-10,,1,2021-06-17,4,1,2021-06-17,9:00:00,13:00:00,1,가상계좌,경기 평택시,일반주택,40평대이상,2021-04-29,개,1,주방,0,1970,0,안드로이드,대중교통,천안/아산,0,0,0,0
T35764,2020-11-22,,0,2020-11-27,1,1,2020-11-27,9:00:00,13:00:00,1,신용카드,경기 평택시,일반주택,40평대이상,2020-10-30,없음,1,화장실,0,1974,0,안드로이드,자차,평택,1,1,1,0
T47844,2021-02-26,,1,2021-03-11,4,1,2021-03-11,11:00:00,15:00:00,1,신용카드,경기 평택시,일반주택,30평대,2020-09-11,없음,1,,0,1976,0,,자차,천안/아산,,,1,0
T35426,2021-04-06,13:12:04,0,2021-04-19,1,1,2021-04-19,9:00:00,13:00:00,0,신용카드,경기 성남시,일반주택,40평대이상,2021-04-19,없음,1,방,0,1961,0,안드로이드,대중교통,수도권,1,1,1,0
T31540,2021-10-09,2:06:41,1,2021-10-13,4,3,2021-10-22,14:00:00,18:00:00,0,,경기 평택시,일반주택,20평대,,없음,1,,0,1955,0,안드로이드,대중교통,평택,0,0,1,0
T47376,2020-08-22,,1,2020-08-27,4,2,2020-09-10,14:00:00,16:00:00,1,신용카드,강원 원주시,오피스텔/원룸,10평대,2020-05-22,없음,1,,0,1969,0,안드로이드,대중교통,기타,0,0,1,0
T36821,2021-05-03,,1,2021-05-10,4,2,2021-05-24,10:00:00,12:00:00,1,신용카드,강원 원주시,오피스텔/원룸,10평대,2020-05-27,없음,1,화장실,0,1969,0,안드로이드,대중교통,천안/아산,0,0,1,0
T43504,2021-08-18,,1,2021-08-24,4,3,2021-09-07,9:00:00,13:00:00,1,신용카드,강원 원주시,오피스텔/원룸,30평대,2021-08-19,없음,0,,0,1969,0,안드로이드,대중교통,천안/아산,0,0,1,0
T33481,2020-08-22,,1,2020-08-27,4,3,2020-09-17,14:00:00,16:00:00,1,신용카드,강원 원주시,오피스텔/원룸,10평대,2020-05-22,없음,1,,0,1962,0,,자차,원주/춘천,,,1,0
T31171,2020-10-28,,1,2020-11-04,4,4,2020-11-25,16:00:00,18:00:00,1,신용카드,강원 원주시,오피스텔/원룸,20평대,2020-11-25,고양이,1,거실,0,1964,0,안드로이드,대중교통,원주/춘천,0,0,1,0
T53306,2021-07-16,,1,2021-07-22,4,1,2021-07-22,14:00:00,16:00:00,1,신용카드,강원 원주시,오피스텔/원룸,10평대,2020-05-22,없음,1,,0,1955,0,안드로이드,대중교통,기타,0,0,1,0
T54220,2019-10-01,,0,2019-10-03,1,1,2019-10-03,13:00:00,16:00:00,1,신용카드,강원 원주시,오피스텔/원룸,,2019-08-12,없음,,,0,1961,0,안드로이드,대중교통,원주/춘천,0,0,1,1
T37789,2020-03-09,,1,2020-03-16,4,2,2020-03-23,9:00:00,13:00:00,1,신용카드,충남 아산시,일반주택,,2020-02-10,없음,,,1,1966,0,안드로이드,대중교통,천안/아산,0,0,1,0
